classe	message
unrelated	L’AFD s’est vu déléguer une subvention de l’Union européenne (LAIF) pour soutenir le développement des énergies renouvelables en Bolivie. Ce programme d’assistance technique vise l’ensemble des acteurs du secteur (ministère, gestionnaire du réseau, régulateur, producteurs, opérateurs, universités, centres de recherche, centres de formation ...). Il s'articule autour de 3 axes : renforcer le cadre institutionnel, politique et réglementaire du secteur de l’énergie bolivien afin de contribuer à assurer la viabilité des projets d’énergies renouvelables développés dans le pays ; soutenir l'intégration dans le marché de l’électricité et l’intégration technique dans le réseau électrique national des énergies intermittentes, compte tenu de la faible expérience du pays en la matière ; renforcer les connaissances et les compétences nationales en matière de financement et de développement de projets d’énergies renouvelables.
unrelated	Renforcement du cadre institutionnel et réglementaire bolivien pour assurer la viabilité des projets d’énergie renouvelable ; Renforcement des compétences nationales en matière de gestion du réseau avec des énergies intermittentes ; Promotion de nouveaux projets de production d’origine renouvelable ; Renforcement de la formation, académique et professionnelle, en matière d’énergies renouvelables.
unrelated	Les projets sont éligibles au financement sur cette ligne de crédit lorsqu’il s’agit d’investissements : de dépollution (exemple : filtrage des fumées, station de prétraitement, etc.), de valorisation des déchets (papier, plastique, etc.), d’efficacité énergétique (cogénération, équipements plus sobres, systèmes de régulation, etc.) ou d’énergie renouvelable. Subvention d’accompagnement La subvention est destinée à : renforcer les capacités des banques dans l'évaluation de projets d'efficacité énergétique ou de dépollution accompagner les porteurs de projet sur les plans techniques et financiers appuyer le développement du secteur de la maîtrise de l’énergie et de dépollution Bonification des taux d’intérêts Afin de rendre le taux de sortie final desservi au bénéficiaire suffisamment incitatif, l’Union européenne a réservé dans le cadre de son Programme Environnement Energie, une enveloppe pour la bonification des taux d’intérêts de la ligne de crédit environnement. Cette enveloppe permet de réduire de 2% le taux de sortie final facturé aux entreprises.
unrelated	Le projet contribuera d’une part à réduire l’impact environnemental et social des structures touristiques financées (notamment au travers de la réduction des consommations d’énergie et d’eau, l’amélioration du traitement de l’eau et des déchets).  D'autre part, il permettra de diversifier le mixe énergétique de la Turquie grâce au soutien apporté au financement des énergies renouvelables les plus innovantes. Les investissements financés auront vocation à servir de référence et à créer un effet d’entraînement dans leur secteur, permettant l’accélération de l’engagement responsable des acteurs. Enfin, le volet d’appui technique associé au prêt de l’AFD permettra de renforcer les capacités des équipes techniques de TSKB et de répliquer à terme plus facilement ce type d’investissements.
unrelated	Le Liban n’a pas de ressources naturelles en énergies fossiles et importe 99 % de ses besoins énergétiques primaires. À la fin des années 1990, la facture énergétique représentait environ 10 % du montant global des importations et 9 % du produit intérieur brut (PIB). En matière de consommation énergétique dans l’habitat, les enjeux sont significatifs au Liban du fait du développement rapide de la construction, de la forte demande de logements et de la mauvaise qualité des services d’électricité (coupure, fluctuation de voltage, tarification abusive, capacité de production insuffisante). S’agissant des gaz à effet de serre, la production libanaise de CO2 imputable au secteur énergétique était estimée en 1999 à 4,3 millions de tonnes (soit environ 1 tonne par habitant). D’après une étude entreprise au Liban dans le cadre de la Conférence des Nations unies sur l’environnement et le développement (CNUED), il serait possible de réduire à terme de 20 à 25 % les émissions de CO2 dans le secteur résidentiel-tertiaire en adoptant une politique de maîtrise de l’énergie adéquate. Une telle politique réduirait en outre la facture énergétique globale du pays ainsi que celle du consommateur final. Le projet s’est inscrit dans cette logique.
unrelated	En s’appuyant sur cinq opérations immobilières pilotes financées et gérées par des opérateurs du secteur privé, associatif ou coopératif, totalisant 20 000 mètres carrés, le projet avait pour objectif de montrer la faisabilité technique et économique d’améliorations énergétiques dans l’habitat collectif, y compris par un recours raisonné à l’énergie solaire thermique, renouvelable, menant de fait à la réduction des émissions de CO2. Le projet visait aussi, en utilisant les résultats de cette démonstration, à lancer une politique de maîtrise de l’énergie dans le secteur de l’habitat par une sensibilisation des décideurs libanais et par un renforcement des capacités locales. Le projet comprenait des opérations de démonstration et un programme d’accompagnement : le premier site de démonstration concernait un chantier à Zouk Mosbeh au nord de Beyrouth où 53 logements, bureaux et magasins, répartis en trois bâtiments, ont été construits. Par la suite, quatre autres sites de démonstration ont été sélectionnés par l’Ademe et l’Association libanaise pour la maîtrise de l’énergie et de l’environnement (ALMEE) dans différents environnements géographiques et sociaux, soit deux orphelinats à Ouzaï (banlieue sud de Beyrouth) et Khirbet Rouha (Bekaa), un immeuble familial à Aïn Alak (Bikfaya), un projet coopératif de trois immeubles à Maghdouché (près de Saïda). Moyennant un surcoût limité de l’investissement (environ 5 %), deux types d’améliorations ont été introduits dans la construction de ces nouveaux bâtiments : des équipements efficaces au plan énergétique (chauffe-eau solaire, lampes fluo-compactes), une conception adaptée des bâtiments (renforcement de l’isolation et de l’étanchéité) ; en parallèle, des séminaires de formations rassemblant des décideurs politiques et les principaux opérateurs libanais de la construction ont été organisés tout au long du projet et ont exploité les résultats tirés des opérations de démonstration. Les principaux thèmes de ces séminaires concernaient la mise au point d’outils de maîtrise de l’énergie (conception thermique du bâti, dimensionnement des installations solaires), la promotion d’équipements électroménagers plus efficaces, l’élaboration d’une réglementation thermique et la maîtrise de la demande d’électricité.
unrelated	Le développement de la production d’énergies renouvelables et l’amélioration de l’efficacité énergétique permettront d’améliorer la compétitivité des entreprises libanaises et de réduire les émissions de gaz à effet de serre. Il est attendu à la fin du programme une réduction minimale de 20% de la consommation annuelle d’énergie des bénéficiaires finaux (soit 440 GWh/an) et une réduction annuelle des émissions de CO2 de 308 000 tonnes.
unrelated	L’Éthiopie, qui compte près de 100 millions d’habitants, dont 85 % vivent en zone rurale, souffre d’une sous-capacité de production électrique chronique et de très nombreuses coupures. En 2006, seuls 6 % de la population avaient accès au réseau électrique. Le gouvernement éthiopien a entrepris dès le milieu des années 1990 le développement du réseau, notamment par le biais de la société publique EEPCo, aujourd’hui Ethiopian Electric Power (EEP). Cependant, une très forte croissance de la demande (+ 12 % par an en moyenne) et les besoins des pays voisins (Djibouti, Kenya, Soudan) nécessitent un développement rapide des capacités de production. Dans sa stratégie de diversification de son mix énergétique, reposant actuellement à plus de 90% sur l’hydroélectricité, l’Ethiopie mise de plus en plus sur les sources d’énergie renouvelables alternatives, dont l’éolien fait partie.
unrelated	Inauguré le 26 octobre 2013 et mis en ligne depuis décembre 2013, ce projet a augmenté et fiabilisé la distribution d’énergie électrique en Éthiopie tout en contribuant au développement des activités économiques. Il permet en outre d’économiser 300 000 tonnes de CO2 par an par rapport à une production dans des centrales thermiques à un coût plus faible. Il a permis enfin à l’Éthiopie de se familiariser avec les systèmes éoliens et devrait sensibiliser les partenaires institutionnels africains à l’intérêt des projets d’énergies renouvelables de taille significative.
unrelated	L’Éthiopie dispose de l’un des plus forts potentiels en énergies renouvelables d'Afrique (hydroélectricité, éolien, géothermie notamment), supérieur à 50 GW, dont moins de 2 GW sont actuellement exploités. L’intégralité de l’accroissement de la capacité de production électrique a reposé ces dernières années sur les ressources hydrauliques. Cette exclusivité était motivée par le faible coût de l’énergie ainsi produite, inférieur à 0,02 US$ par kWh. Néanmoins, les autorités ont souhaité diversifier leurs sources de production. La recherche d’énergies alternatives a ainsi porté sur la géothermie, sans réelles concrétisations jusqu’à présent. L’Éthiopie est en effet confrontée aux difficultés inhérentes au développement de cette source d'énergie qui nécessite des phases amont d’exploration soutenues par une expertise scientifique poussée et des financements importants avant de produire effectivement de l’électricité en centrale de puissance. Cette énergie capitalistique à rentabilité différée requiert donc des investissements publics importants dans les premières phases. Un prêt de 9 millions d’euros allié à une subvention de 7,5 millions d’euros (EU-ITF) ont été alloués au gouvernement éthiopien en juillet 2014 pour le développement de l’activité géothermique à Tendaho.
unrelated	Exploitation d’une ressource géothermique sobre en carbone et contribue au développement de ce sous-secteur encore peu maîtrisé en Éthiopie, qui mise sur des barrages hydroélectriques aux impacts environnementaux et sociaux plus lourds; Diversification des sources d’énergie pour une meilleure adaptation de l’Éthiopie au changement climatique, bien que ces ressources géothermiques ne seront développées qu’à moyen terme ; Développement économique à moyen terme avec de nouvelles capacités de production électrique en réponse à une très forte augmentation de la demande nationale et régionale. Dans un contexte où l’État éthiopien mise sur les recettes d’exportation de l’électricité (en devises) aux pays de l’East African Power Pool, le projet est donc susceptible de contribuer indirectement à l’amélioration des recettes en devises.
unrelated	Alors que débute la deuxième phase des Etats généraux de l’alimentation, l’UFC-Que choisir dénonce la responsabilité de l’agriculture intensive, qui répand massivement des pesticides.
unrelated	Eclaboussée par le scandale sexuel visant son cofondateur Harvey Weinstein, la firme est entrée en négociations avec Colony Capital.
unrelated	Des manifestations sont annoncées mardi en Catalogne pour protester contre le placement en détention de deux importants dirigeants indépendantistes.
unrelated	Les alliés des forces arabo-kurdes font de la traque des recrues djihadistes une priorité de la reprise, imminente, de la ville, ancienne capitale de l’organisation terroriste.
unrelated	Pour le chef de l’Etat, « la France est un pays de monarchistes régicides ». Pour calmer la grogne, dimanche soir, il a opté pour la pédagogie mais pas pour les concessions, souligne dans sa chronique, Françoise Fressoz, éditorialiste au « Monde ».
unrelated	«Au nom de Marie» pour répondre à «Cantat en son nom». Une semaine après la couverture polémique des Inrocks consacrée à Bernard Cantat, le magazine Elle a choisi de dédier son édito à la victime de ce dernier, Marie Trintignant.
unrelated	La journaliste, à l'origine de graves accusations de corruption contre le gouvernement de son pays dans le cadre des Panama Papers, est morte dans l'explosion de sa voiture.
unrelated	Pour l'entrepreneur Sébastien Laye, la révolution fiscale macronienne profitera aux classes aisées au détriment des classes intermédiaires, sacrifiées du quinquennat.
unrelated	Lors du procès du frère du «tueur au scooter», un ancien responsable régional des services a raconté ce lundi que sa direction avait envisagé de recruter le djihadiste un mois avant qu'il ne tue sept personnes en 2012.
unrelated	L'ancien chef de l'État a choisi la Corée du Sud pour effectuer son premier déplacement à l'étranger depuis son départ de l'Élysée. En marge d'une conférence, il a vivement critiqué son successeur qui ne l'avait pas épargné lors de son intervention télévisée.
unrelated	D'ici jeudi, la région doit préciser ses intentions. Lundi, deux dirigeants indépendantistes ont été placés en détention pour sédition. «Une provocation» pour le gouvernement catalan.
unrelated	Portés par des vents violents et une vague de forte chaleur, de violents feux de forêt touchent depuis dimanche la péninsule ibérique. Au moins trente-six personnes sont mortes au Portugal, et trois dans le nord-ouest de l'Espagne. «Il s'agit d'incendies volontaires, prémédités», accuse le premier ministre Mariano Rajoy.
unrelated	L'Irlande a ordonné la fermeture de toutes les écoles lundi et mardi en prévision de l'arrivée de l'ouragan Ophelia, le plus important jamais enregistré aussi loin à l'est dans l'océan Atlantique.
unrelated	L'éditeur de l'hebdomadaire, le groupe Valmonde, a porté plainte pour détournement de «plusieurs millions d'euros», réalisé grâce à un système de surfacturation auquel aurait participé un de ses responsables, a indiqué une source proche de la direction, confirmant des informations de Libération.
unrelated	Anthony Ervin, champion olympique du 50 m nage libre à Rio, a mis un genou à terre pendant l'hymne américain en soutien aux joueurs de NFL qui dénoncent les discriminations raciales aux Etats-Unis.
unrelated	Le contrat de l'attaquant brésilien comporterait une clause lui permettant d'obtenir une prime de trois millions d'euros s'il décrochait le Ballon d'Or.
unrelated	Le mot-clé a suscité près de 160.000 messages sur Twitter depuis samedi soir. En contribuant à la libération de la parole des femmes victimes de harcèlement ou d'agression sexuelle, l'initiative a également poussé des internautes masculins à questionner leur propre attitude.

